event_id,user_id,video_id,event_timestamp,watch_time_sec,completion_rate,recreated_by_user,liked_by_user,shared_by_user,ad_revenue_usd,creator_credit_earned
EVT_011614,USR_0429,VID_0230,2025-04-26 02:45:46,37,0.4405,0,0,0,0.4097,0.0
EVT_011615,USR_1580,VID_0068,2026-06-22 20:40:30,140,0.6542,0,0,0,1.9094,0.0
EVT_011616,USR_1110,VID_0273,2025-09-06 16:27:40,34,0.5152,1,0,0,0.4827,2.18
EVT_011617,USR_1365,VID_0523,2026-02-09 03:14:47,98,0.8522,0,1,0,0.0,0.0
EVT_011618,USR_0883,VID_0271,2026-06-30 03:58:17,87,0.5506,1,0,1,0.0,1.89
EVT_011619,USR_1111,VID_0276,2025-09-15 08:09:01,72,0.3186,0,1,0,1.0614,0.0
EVT_011620,USR_1929,VID_0179,2025-02-18 22:54:04,53,0.2978,1,0,1,0.6744,1.58
EVT_011621,USR_1308,VID_0286,2026-03-31 07:11:42,15,0.3846,0,0,0,0.0,0.0
EVT_011622,USR_1334,VID_0180,2026-06-27 21:07:05,24,0.7742,1,1,1,0.0,2.11
EVT_011623,USR_1026,VID_0575,2025-11-03 11:42:56,94,0.4747,0,1,0,0.0,0.0
EVT_011624,USR_0426,VID_0480,2026-05-11 04:50:15,38,0.6441,0,0,0,0.5463,0.0
EVT_011625,USR_1801,VID_0421,2026-03-30 02:46:04,155,0.5516,1,0,0,2.0834,0.95
EVT_011626,USR_1961,VID_0398,2026-05-10 08:09:40,34,0.4146,0,0,0,0.4244,0.0
EVT_011627,USR_1028,VID_0196,2025-12-05 05:21:31,41,0.3254,0,0,0,0.4792,0.0
EVT_011628,USR_0456,VID_0408,2025-09-03 14:17:55,15,0.4688,0,0,0,0.1595,0.0
EVT_011629,USR_1976,VID_0577,2025-09-12 23:30:12,15,0.1485,1,0,0,0.0,2.42
EVT_011630,USR_1990,VID_0115,2025-09-07 19:21:49,205,0.7021,0,0,0,1.9773,0.0
EVT_011631,USR_0740,VID_0517,2026-02-02 07:26:41,54,0.3776,0,0,0,0.84,0.0
EVT_011632,USR_0946,VID_0596,2025-11-12 22:38:19,199,0.7453,0,1,0,2.8992,0.0
EVT_011633,USR_1740,VID_0038,2026-05-17 23:12:17,68,0.7158,0,1,1,1.0013,0.0
EVT_011634,USR_0136,VID_0053,2025-02-21 10:03:23,91,0.8125,0,0,0,0.0,0.0
EVT_011635,USR_0847,VID_0292,2025-12-22 11:42:08,268,0.9241,0,1,0,0.0,0.0
EVT_011636,USR_0918,VID_0410,2025-07-18 11:43:55,47,0.5109,0,1,0,0.6947,0.0
EVT_011637,USR_1747,VID_0313,2026-04-26 09:52:12,65,0.619,0,1,0,0.6879,0.0
EVT_011638,USR_0613,VID_0447,2026-08-04 03:45:26,135,0.7542,1,0,0,1.5489,2.5
EVT_011639,USR_1037,VID_0494,2025-11-23 21:29:02,36,0.3214,1,1,0,0.0,0.77
EVT_011640,USR_0392,VID_0161,2025-06-27 08:23:13,59,0.3041,0,0,0,0.0,0.0
EVT_011641,USR_0867,VID_0313,2026-06-03 02:01:26,31,0.2952,1,0,0,0.2501,2.6
EVT_011642,USR_0710,VID_0047,2026-02-01 23:48:25,117,0.7959,0,1,0,1.6896,0.0
EVT_011643,USR_0770,VID_0071,2026-03-12 02:59:52,6,0.2143,0,0,0,0.0889,0.0
EVT_011644,USR_0390,VID_0443,2026-06-15 22:29:55,134,0.6768,0,1,0,0.0,0.0
EVT_011645,USR_0464,VID_0539,2025-12-19 03:14:41,117,0.7959,0,1,0,1.2489,0.0
EVT_011646,USR_0554,VID_0340,2026-06-18 09:55:52,93,0.4286,0,0,0,1.0037,0.0
EVT_011647,USR_0451,VID_0438,2025-03-26 12:29:37,59,0.7375,0,0,0,0.5725,0.0
EVT_011648,USR_0135,VID_0580,2026-04-08 05:21:34,87,0.4286,0,0,0,1.1772,0.0
EVT_011649,USR_1449,VID_0047,2026-03-23 13:49:52,105,0.7143,0,0,0,1.3482,0.0
EVT_011650,USR_0203,VID_0437,2026-02-01 13:45:02,91,0.3396,0,0,0,0.7305,0.0
EVT_011651,USR_0090,VID_0375,2026-02-05 20:45:36,56,0.7467,0,0,0,0.7614,0.0
EVT_011652,USR_0434,VID_0558,2026-05-26 10:09:31,105,0.3777,0,0,1,1.3153,0.0
EVT_011653,USR_0919,VID_0181,2025-11-20 21:02:13,210,0.7473,0,1,1,2.8419,0.0
EVT_011654,USR_0620,VID_0381,2025-03-25 18:03:43,64,0.512,0,1,0,0.8573,0.0
EVT_011655,USR_0347,VID_0506,2026-06-19 19:24:04,62,0.2067,0,0,0,0.0,0.0
EVT_011656,USR_0793,VID_0299,2025-11-21 15:07:04,99,0.6471,1,1,0,0.0,4.33
EVT_011657,USR_0355,VID_0163,2026-01-15 04:20:27,17,0.6296,0,0,0,0.2002,0.0
EVT_011658,USR_0906,VID_0567,2026-03-23 15:51:30,88,0.7273,0,0,0,1.1425,0.0
EVT_011659,USR_1755,VID_0094,2025-12-26 17:11:16,138,0.6244,0,1,0,1.8494,0.0
EVT_011660,USR_0006,VID_0492,2026-07-05 08:59:01,116,0.5225,0,0,0,1.185,0.0
EVT_011661,USR_0613,VID_0503,2026-08-28 15:18:14,12,0.3158,0,0,0,0.1358,0.0
EVT_011662,USR_1773,VID_0022,2026-03-20 14:48:41,154,0.6754,0,0,0,1.8918,0.0
EVT_011663,USR_0543,VID_0212,2026-06-17 15:24:22,80,0.5556,0,0,1,0.826,0.0
EVT_011664,USR_1299,VID_0350,2026-05-07 16:33:01,189,0.781,0,0,0,2.1709,0.0
EVT_011665,USR_0887,VID_0062,2026-02-19 16:07:05,7,0.0833,0,1,0,0.0808,0.0
EVT_011666,USR_0793,VID_0090,2025-11-10 15:33:07,39,0.3145,1,0,0,0.4469,4.42
EVT_011667,USR_0372,VID_0199,2025-11-26 07:40:36,158,0.9693,0,0,0,2.0017,0.0
EVT_011668,USR_1640,VID_0569,2026-05-07 16:41:31,4,0.05,0,0,0,0.0431,0.0
EVT_011669,USR_0901,VID_0257,2026-01-21 03:35:34,67,0.3268,0,0,0,0.0,0.0
EVT_011670,USR_0976,VID_0406,2026-03-15 21:21:52,52,0.2921,0,0,0,0.5538,0.0
EVT_011671,USR_0783,VID_0364,2026-01-12 19:03:07,45,0.1772,1,0,0,0.6033,2.75
EVT_011672,USR_1028,VID_0271,2025-12-15 06:26:10,62,0.3924,0,0,0,0.0,0.0
EVT_011673,USR_1338,VID_0052,2026-03-10 01:45:19,42,0.6667,0,0,0,0.0,0.0
EVT_011674,USR_1564,VID_0576,2026-06-26 03:45:01,90,0.8411,0,1,0,0.0,0.0
EVT_011675,USR_1108,VID_0323,2025-12-20 16:24:52,185,0.7034,0,0,0,1.7599,0.0
EVT_011676,USR_1188,VID_0202,2026-07-02 00:49:54,2,0.0088,0,0,0,0.0,0.0
EVT_011677,USR_0302,VID_0266,2025-07-12 02:22:29,62,0.8267,0,0,0,0.7137,0.0
EVT_011678,USR_0688,VID_0267,2026-07-02 16:48:05,81,0.5586,1,0,0,1.0403,1.62
EVT_011679,USR_1378,VID_0588,2026-06-07 11:46:35,96,0.6194,0,0,1,1.621,0.0
EVT_011680,USR_0583,VID_0240,2025-06-17 08:02:59,35,0.2023,0,1,0,0.0,0.0
EVT_011681,USR_0378,VID_0592,2026-01-02 06:37:49,134,0.4653,0,0,0,0.0,0.0
EVT_011682,USR_1745,VID_0080,2026-04-12 12:08:29,61,0.663,1,1,0,0.6716,1.87
EVT_011683,USR_0843,VID_0121,2026-02-15 07:10:45,74,0.7551,1,1,0,0.8449,3.61
EVT_011684,USR_0415,VID_0090,2025-03-28 01:45:35,113,0.9113,0,0,0,1.1945,0.0
EVT_011685,USR_1488,VID_0569,2026-02-01 10:54:23,33,0.4125,0,0,0,0.4539,0.0
EVT_011686,USR_0788,VID_0355,2025-11-07 22:14:46,67,0.4653,0,0,1,0.0,0.0
EVT_011687,USR_0819,VID_0295,2026-04-28 12:18:30,39,0.3611,1,0,0,0.317,4.76
EVT_011688,USR_1478,VID_0042,2026-07-14 14:07:25,130,0.5677,0,0,1,0.0,0.0
EVT_011689,USR_0733,VID_0100,2025-08-23 07:58:16,246,0.9145,1,1,0,0.0,0.86
EVT_011690,USR_1750,VID_0559,2026-01-12 02:59:33,156,0.8571,0,1,0,0.0,0.0
EVT_011691,USR_1043,VID_0579,2026-03-23 17:53:08,161,0.9148,1,1,0,1.582,1.07
EVT_011692,USR_0247,VID_0197,2026-03-08 09:45:07,90,0.3346,0,0,0,0.8219,0.0
EVT_011693,USR_0772,VID_0427,2026-03-01 01:52:09,20,0.625,0,0,0,0.2289,0.0
EVT_011694,USR_1509,VID_0193,2025-09-16 07:30:32,244,0.9278,1,0,0,2.7136,4.81
EVT_011695,USR_1172,VID_0579,2026-05-05 00:50:21,139,0.7898,0,0,0,1.2832,0.0
EVT_011696,USR_1595,VID_0084,2026-06-23 20:48:01,66,0.4231,0,1,0,0.72,0.0
EVT_011697,USR_1287,VID_0055,2025-12-11 23:44:58,92,0.5679,0,1,1,0.0,0.0
EVT_011698,USR_1089,VID_0211,2026-03-27 21:01:44,103,0.4498,1,1,0,0.0,2.45
EVT_011699,USR_0949,VID_0107,2026-06-02 19:31:08,94,0.3521,0,1,0,1.1699,0.0
EVT_011700,USR_1157,VID_0415,2025-04-19 18:58:16,154,0.522,1,0,0,2.0572,4.33
EVT_011701,USR_0501,VID_0551,2026-05-06 11:19:06,24,0.4444,0,1,0,0.0,0.0
EVT_011702,USR_1773,VID_0575,2026-03-15 09:18:56,145,0.7323,0,0,0,0.0,0.0
EVT_011703,USR_0530,VID_0590,2025-11-04 01:54:12,158,0.6529,1,0,0,1.8223,3.37
EVT_011704,USR_1725,VID_0116,2026-01-26 22:38:10,59,0.343,0,0,0,0.4095,0.0
EVT_011705,USR_0633,VID_0032,2025-04-01 00:23:03,203,0.7575,0,1,1,0.0,0.0
EVT_011706,USR_0212,VID_0107,2026-03-05 06:36:24,144,0.5393,0,0,0,1.9218,0.0
EVT_011707,USR_0185,VID_0456,2026-05-22 10:19:27,80,0.5479,1,0,0,0.0,0.84
EVT_011708,USR_1738,VID_0084,2025-09-22 15:52:35,6,0.0385,0,0,0,0.0709,0.0
EVT_011709,USR_0889,VID_0411,2025-07-31 23:57:43,60,0.5128,0,1,0,0.638,0.0
EVT_011710,USR_1133,VID_0345,2025-06-21 12:33:47,174,0.9158,0,1,0,2.0638,0.0
EVT_011711,USR_1875,VID_0475,2026-06-16 19:35:07,84,0.5455,0,0,0,0.0,0.0
EVT_011712,USR_0701,VID_0071,2025-09-24 10:30:15,4,0.1429,0,1,0,0.0463,0.0
EVT_011713,USR_1000,VID_0264,2025-11-08 23:44:44,66,0.825,0,1,0,0.849,0.0
EVT_011714,USR_1124,VID_0053,2025-09-30 04:31:24,87,0.7768,0,0,0,0.0,0.0
EVT_011715,USR_1837,VID_0014,2025-01-04 09:47:02,60,0.2632,0,0,0,0.0,0.0
EVT_011716,USR_1619,VID_0447,2026-08-01 05:45:29,66,0.3687,0,0,0,0.7564,0.0
EVT_011717,USR_0917,VID_0332,2025-05-19 06:24:38,210,0.8537,0,1,0,2.6184,0.0
EVT_011718,USR_1056,VID_0476,2026-04-13 19:43:20,41,0.5062,0,0,0,0.0,0.0
EVT_011719,USR_1699,VID_0048,2026-06-24 17:04:19,91,0.5688,0,0,0,1.0873,0.0
EVT_011720,USR_0176,VID_0189,2025-04-21 16:02:56,224,0.9492,0,1,0,2.3765,0.0
EVT_011721,USR_0420,VID_0083,2026-06-20 02:05:36,202,0.7138,1,0,0,2.5846,1.04
EVT_011722,USR_0765,VID_0349,2026-06-20 22:20:54,50,0.5814,0,0,0,0.6349,0.0
EVT_011723,USR_1209,VID_0338,2025-10-21 22:40:02,12,0.0876,0,1,1,0.0,0.0
EVT_011724,USR_0263,VID_0446,2025-12-01 16:21:03,80,0.2778,0,0,0,1.2693,0.0
EVT_011725,USR_1081,VID_0054,2025-09-24 09:46:03,52,0.5843,0,1,0,0.6967,0.0
EVT_011726,USR_0783,VID_0030,2026-01-10 01:27:30,162,0.7074,0,0,0,2.3714,0.0
EVT_011727,USR_1081,VID_0513,2025-09-26 10:44:27,97,0.7951,0,1,0,1.0549,0.0
EVT_011728,USR_0609,VID_0381,2026-05-15 02:47:27,13,0.104,0,0,0,0.1579,0.0
EVT_011729,USR_1259,VID_0071,2026-02-09 15:39:06,26,0.9286,1,0,0,0.233,1.22
EVT_011730,USR_0693,VID_0172,2025-10-05 17:21:51,124,0.6392,0,0,0,1.2954,0.0
EVT_011731,USR_1987,VID_0246,2025-10-04 01:44:38,62,0.5586,0,0,0,0.884,0.0
EVT_011732,USR_0368,VID_0246,2026-05-09 06:01:19,9,0.0811,0,0,0,0.1236,0.0
EVT_011733,USR_0963,VID_0440,2025-07-16 15:33:33,124,0.6169,0,1,0,1.1212,0.0
EVT_011734,USR_1761,VID_0214,2025-11-22 05:58:04,170,0.6883,1,1,0,0.0,1.05
EVT_011735,USR_1314,VID_0359,2025-01-21 20:29:40,24,0.25,0,0,0,0.2741,0.0
EVT_011736,USR_0049,VID_0432,2026-04-07 09:45:06,175,0.6458,0,0,0,2.0094,0.0
EVT_011737,USR_1500,VID_0061,2026-03-30 16:09:31,67,0.3116,0,0,0,0.7319,0.0
EVT_011738,USR_0486,VID_0282,2026-03-23 17:53:09,154,0.7586,0,1,1,1.6697,0.0
EVT_011739,USR_0668,VID_0153,2026-07-10 14:29:21,138,0.6389,0,0,1,1.7708,0.0
EVT_011740,USR_1592,VID_0457,2025-04-25 15:19:53,176,0.6875,0,0,0,2.0842,0.0
EVT_011741,USR_1680,VID_0079,2026-03-20 13:46:59,137,0.517,0,0,0,0.0,0.0
EVT_011742,USR_1135,VID_0190,2026-07-09 04:39:44,19,0.0785,0,0,0,0.2558,0.0
EVT_011743,USR_1928,VID_0373,2026-04-10 07:03:38,44,0.6984,0,1,0,0.5135,0.0
EVT_011744,USR_1482,VID_0325,2025-05-06 21:30:38,30,0.8824,1,0,0,0.4085,0.83
EVT_011745,USR_1913,VID_0024,2026-06-30 08:27:11,35,0.1872,0,0,0,0.4387,0.0
EVT_011746,USR_1894,VID_0545,2025-03-02 23:20:02,10,0.1639,0,1,0,0.1444,0.0
EVT_011747,USR_1889,VID_0047,2026-06-05 13:48:55,52,0.3537,0,0,0,0.4966,0.0
EVT_011748,USR_1807,VID_0263,2025-05-30 19:00:25,102,0.5455,1,1,0,1.1905,1.01
EVT_011749,USR_0631,VID_0037,2026-07-23 05:31:31,29,0.725,0,0,0,0.3838,0.0
EVT_011750,USR_1840,VID_0346,2026-04-23 04:38:00,69,0.6832,0,0,0,0.8428,0.0
EVT_011751,USR_0806,VID_0213,2025-07-27 09:09:43,140,0.5512,0,1,0,1.5292,0.0
EVT_011752,USR_1298,VID_0403,2025-09-03 19:02:56,114,0.4634,0,0,0,0.0,0.0
EVT_011753,USR_1397,VID_0377,2026-02-20 16:28:32,28,0.5833,0,1,0,0.27,0.0
EVT_011754,USR_1985,VID_0548,2026-03-18 12:31:07,113,0.565,0,0,1,1.6283,0.0
EVT_011755,USR_0050,VID_0028,2025-08-26 04:20:47,33,0.146,1,0,0,0.0,2.68
EVT_011756,USR_0938,VID_0382,2025-07-09 00:41:07,102,0.6711,0,0,0,0.0,0.0
EVT_011757,USR_0088,VID_0205,2026-01-24 03:04:52,85,0.5247,0,0,1,1.0864,0.0
EVT_011758,USR_0301,VID_0368,2026-05-09 16:01:14,35,0.473,0,1,0,0.4831,0.0
EVT_011759,USR_1576,VID_0578,2025-12-12 22:57:26,30,0.4918,0,0,0,0.461,0.0
EVT_011760,USR_0297,VID_0501,2026-07-06 23:26:48,54,0.72,0,1,1,0.0,0.0
EVT_011761,USR_1625,VID_0584,2025-12-16 18:22:20,21,0.2283,0,0,0,0.306,0.0
EVT_011762,USR_1081,VID_0596,2025-10-10 10:21:29,102,0.382,0,0,1,1.4324,0.0
EVT_011763,USR_1940,VID_0468,2025-04-13 17:14:43,103,0.763,0,1,1,0.9561,0.0
EVT_011764,USR_1468,VID_0540,2025-10-06 01:31:09,6,0.2857,0,0,0,0.0655,0.0
EVT_011765,USR_1390,VID_0412,2025-06-29 08:27:12,16,0.5926,0,1,0,0.2286,0.0
EVT_011766,USR_0840,VID_0075,2026-02-11 05:32:04,135,0.5056,0,1,0,0.0,0.0
EVT_011767,USR_0090,VID_0537,2026-02-10 23:22:37,70,0.4516,0,0,0,0.0,0.0
EVT_011768,USR_0475,VID_0406,2025-11-04 13:24:11,93,0.5225,0,0,0,1.367,0.0
EVT_011769,USR_1362,VID_0519,2025-12-23 22:32:12,34,0.68,0,0,0,0.428,0.0
EVT_011770,USR_1355,VID_0198,2026-05-28 18:59:10,151,0.5763,0,0,0,2.2495,0.0
EVT_011771,USR_0590,VID_0352,2025-03-11 17:35:52,36,0.2449,0,1,0,0.5002,0.0
EVT_011772,USR_1913,VID_0249,2026-06-12 04:27:08,90,0.4865,1,1,0,1.2734,2.86
EVT_011773,USR_1352,VID_0008,2026-05-21 01:51:33,51,0.4857,0,0,0,0.6683,0.0
EVT_011774,USR_1732,VID_0388,2025-04-18 05:15:54,128,0.547,0,0,1,1.7564,0.0
EVT_011775,USR_0835,VID_0182,2026-04-23 19:48:18,25,0.4902,0,0,0,0.2999,0.0
EVT_011776,USR_1214,VID_0088,2025-12-17 22:08:10,60,0.3243,0,0,1,0.0,0.0
EVT_011777,USR_0334,VID_0127,2026-07-19 16:46:46,60,0.4317,0,0,0,0.644,0.0
EVT_011778,USR_1853,VID_0416,2026-04-26 21:09:39,124,0.7006,0,0,0,0.0,0.0
EVT_011779,USR_0476,VID_0428,2025-12-20 01:46:57,113,0.6807,1,1,0,1.2137,3.86
EVT_011780,USR_1474,VID_0177,2026-02-15 21:58:34,34,0.9189,0,1,0,0.0,0.0
EVT_011781,USR_1966,VID_0205,2025-05-12 02:34:53,100,0.6173,0,0,0,1.1115,0.0
EVT_011782,USR_1814,VID_0492,2025-10-14 04:13:07,124,0.5586,1,0,0,1.389,2.93
EVT_011783,USR_0078,VID_0285,2026-03-27 19:54:38,71,0.5462,0,1,0,0.0,0.0
EVT_011784,USR_0437,VID_0224,2025-06-30 22:23:04,52,0.1769,0,0,0,0.6388,0.0
EVT_011785,USR_1895,VID_0514,2025-12-05 03:47:34,86,0.332,0,1,0,1.1781,0.0
EVT_011786,USR_0802,VID_0030,2026-01-10 08:09:30,54,0.2358,0,1,0,0.4583,0.0
EVT_011787,USR_0174,VID_0408,2026-06-18 19:49:30,22,0.6875,0,0,0,0.2788,0.0
EVT_011788,USR_1578,VID_0360,2026-08-19 12:24:16,259,0.8993,0,0,0,0.0,0.0
EVT_011789,USR_1532,VID_0239,2025-07-08 09:42:32,17,0.7083,0,0,0,0.1936,0.0
EVT_011790,USR_1904,VID_0450,2025-10-21 10:57:13,47,0.4796,0,0,0,0.598,0.0
EVT_011791,USR_0827,VID_0168,2026-04-05 07:02:58,113,0.4829,0,0,1,1.539,0.0
EVT_011792,USR_1421,VID_0371,2026-04-08 23:28:05,69,0.308,0,1,0,0.0,0.0
EVT_011793,USR_0565,VID_0155,2026-04-03 12:37:19,147,0.5568,0,0,0,1.8017,0.0
EVT_011794,USR_1924,VID_0468,2025-12-17 06:18:14,113,0.837,0,0,0,1.292,0.0
EVT_011795,USR_1755,VID_0251,2026-01-21 21:29:00,5,0.0667,0,0,0,0.0,0.0
EVT_011796,USR_1110,VID_0483,2025-10-15 22:59:12,16,0.1441,0,0,0,0.2294,0.0
EVT_011797,USR_1508,VID_0349,2026-01-16 01:32:10,77,0.8953,0,0,0,1.068,0.0
EVT_011798,USR_1134,VID_0026,2026-05-11 23:01:10,108,0.5268,0,0,0,1.3527,0.0
EVT_011799,USR_1254,VID_0370,2026-04-05 23:13:40,65,0.3333,0,1,0,0.0,0.0
EVT_011800,USR_0164,VID_0002,2025-04-23 22:01:07,71,0.6068,0,1,0,0.0,0.0
EVT_011801,USR_0172,VID_0440,2026-02-23 03:24:54,173,0.8607,0,1,0,2.3909,0.0
EVT_011802,USR_0278,VID_0135,2026-02-22 08:34:23,134,0.5194,0,0,0,1.5963,0.0
EVT_011803,USR_0068,VID_0590,2025-11-05 20:48:05,230,0.9504,1,0,0,2.5642,3.77
EVT_011804,USR_1576,VID_0135,2025-10-31 09:00:02,180,0.6977,0,1,1,2.5227,0.0
EVT_011805,USR_0485,VID_0273,2025-03-25 10:28:23,53,0.803,0,0,0,0.5795,0.0
EVT_011806,USR_1892,VID_0338,2026-05-10 04:53:51,12,0.0876,1,0,0,0.0,3.3
EVT_011807,USR_0557,VID_0086,2025-10-25 10:04:11,93,0.5439,0,0,0,1.0525,0.0
EVT_011808,USR_1796,VID_0138,2025-11-06 11:24:42,145,0.7838,0,1,0,1.7512,0.0
EVT_011809,USR_1143,VID_0584,2026-06-05 09:47:16,7,0.0761,0,0,0,0.0838,0.0
EVT_011810,USR_1996,VID_0219,2026-05-18 05:58:01,39,0.2191,0,0,0,0.0,0.0
EVT_011811,USR_0263,VID_0463,2025-11-04 02:07:31,12,0.087,0,0,1,0.1554,0.0
EVT_011812,USR_0619,VID_0273,2025-06-28 15:03:03,38,0.5758,0,0,0,0.4599,0.0
EVT_011813,USR_0064,VID_0128,2026-05-19 01:30:13,125,0.9766,1,0,0,1.2847,4.42
EVT_011814,USR_1467,VID_0361,2026-01-18 20:49:28,147,0.6336,0,1,0,1.7265,0.0
EVT_011815,USR_0064,VID_0084,2026-05-09 01:44:37,85,0.5449,0,0,0,1.0632,0.0
EVT_011816,USR_0549,VID_0599,2026-05-13 22:47:31,161,0.6736,0,1,0,1.742,0.0
EVT_011817,USR_0846,VID_0406,2026-07-29 13:18:43,104,0.5843,0,0,0,1.3729,0.0
EVT_011818,USR_0259,VID_0414,2025-05-27 10:30:09,196,0.9899,1,1,0,2.4039,2.07
EVT_011819,USR_1363,VID_0016,2026-03-21 20:19:06,164,0.6667,0,0,0,2.3857,0.0
EVT_011820,USR_1557,VID_0160,2026-06-18 10:21:24,178,0.8241,0,0,0,2.3017,0.0
EVT_011821,USR_0759,VID_0232,2025-04-11 03:18:46,42,0.1443,1,0,0,0.4898,1.63
EVT_011822,USR_0725,VID_0211,2025-08-31 12:20:59,212,0.9258,1,1,0,0.0,2.81
EVT_011823,USR_0377,VID_0069,2026-07-15 11:43:01,110,0.5213,0,0,0,1.2808,0.0
EVT_011824,USR_1754,VID_0027,2026-05-27 21:52:46,78,0.5778,0,0,0,0.9027,0.0
EVT_011825,USR_0222,VID_0358,2026-02-06 12:24:18,41,0.8542,0,1,1,0.0,0.0
EVT_011826,USR_1397,VID_0252,2026-03-03 01:53:20,46,0.2805,0,0,0,0.4685,0.0
EVT_011827,USR_1610,VID_0144,2026-01-27 08:07:29,77,0.6525,0,1,0,1.0719,0.0
EVT_011828,USR_0526,VID_0354,2025-12-06 07:21:01,30,0.375,0,0,0,0.3794,0.0
EVT_011829,USR_0185,VID_0595,2026-07-28 05:21:55,51,0.3923,0,0,0,0.5303,0.0
EVT_011830,USR_0843,VID_0570,2026-04-19 04:43:51,19,0.5588,0,1,0,0.2355,0.0
EVT_011831,USR_1622,VID_0527,2026-02-22 01:53:33,113,0.8309,0,1,0,1.3934,0.0
EVT_011832,USR_0375,VID_0161,2025-08-11 18:36:16,144,0.7423,0,0,0,0.0,0.0
EVT_011833,USR_0152,VID_0103,2026-06-07 09:30:34,200,0.9174,0,0,0,0.0,0.0
EVT_011834,USR_0553,VID_0147,2025-08-20 09:04:42,24,0.0938,0,0,0,0.3126,0.0
EVT_011835,USR_0048,VID_0187,2025-11-30 10:24:11,67,0.7791,0,1,1,0.0,0.0
EVT_011836,USR_0306,VID_0011,2026-01-15 23:08:36,138,0.69,0,0,0,2.2084,0.0
EVT_011837,USR_1235,VID_0189,2025-10-26 16:48:10,51,0.2161,0,0,0,0.7234,0.0
EVT_011838,USR_1952,VID_0345,2025-02-04 23:30:02,132,0.6947,0,0,0,1.1736,0.0
EVT_011839,USR_1251,VID_0150,2025-07-14 14:23:58,31,0.1771,0,0,0,0.3246,0.0
EVT_011840,USR_1362,VID_0598,2025-12-05 21:08:25,117,0.5417,0,0,0,1.5509,0.0
EVT_011841,USR_0739,VID_0510,2026-01-03 22:13:10,79,0.3211,0,0,0,0.0,0.0
EVT_011842,USR_1660,VID_0223,2025-03-22 12:12:54,221,0.7978,0,0,0,0.0,0.0
EVT_011843,USR_1546,VID_0248,2026-01-03 11:48:35,65,0.4248,0,0,0,0.0,0.0
EVT_011844,USR_1955,VID_0299,2026-06-24 22:20:32,78,0.5098,0,1,0,0.0,0.0
EVT_011845,USR_0038,VID_0200,2026-01-20 17:19:10,83,0.3656,0,1,0,1.1846,0.0
EVT_011846,USR_1083,VID_0035,2026-07-14 09:02:45,16,0.5714,0,1,1,0.1924,0.0
EVT_011847,USR_1862,VID_0231,2026-07-07 07:40:24,170,0.68,0,1,0,2.3878,0.0
EVT_011848,USR_1132,VID_0343,2026-02-09 09:25:39,224,0.9412,0,1,0,0.0,0.0
EVT_011849,USR_1102,VID_0153,2025-12-29 06:08:27,192,0.8889,0,0,0,2.0535,0.0
EVT_011850,USR_1819,VID_0127,2026-02-27 11:21:00,61,0.4388,0,1,0,0.6982,0.0
EVT_011851,USR_1213,VID_0313,2026-03-16 16:10:22,45,0.4286,0,1,0,0.3953,0.0
EVT_011852,USR_1959,VID_0010,2026-06-13 16:43:53,20,0.1325,0,0,0,0.1663,0.0
EVT_011853,USR_0336,VID_0444,2026-03-09 01:00:47,6,0.375,0,0,0,0.0756,0.0
EVT_011854,USR_1149,VID_0411,2026-01-25 01:31:24,96,0.8205,0,0,0,1.4455,0.0
EVT_011855,USR_0300,VID_0580,2026-03-24 15:05:19,140,0.6897,0,0,0,1.7415,0.0
EVT_011856,USR_0895,VID_0089,2026-04-25 12:51:38,218,0.7543,0,0,0,3.1553,0.0
EVT_011857,USR_1380,VID_0479,2026-02-14 01:22:20,119,0.4877,1,1,0,0.0,2.12
EVT_011858,USR_1394,VID_0061,2025-05-28 23:10:48,174,0.8093,1,0,0,2.1268,2.23
EVT_011859,USR_1106,VID_0462,2026-05-02 23:28:20,82,0.5734,0,0,0,0.841,0.0
EVT_011860,USR_0498,VID_0137,2026-04-19 01:36:56,28,0.1707,0,0,0,0.0,0.0
EVT_011861,USR_0728,VID_0493,2025-05-25 00:08:23,18,0.3158,0,0,0,0.2412,0.0
EVT_011862,USR_1139,VID_0083,2025-04-10 02:04:16,141,0.4982,0,0,0,2.1249,0.0
EVT_011863,USR_0549,VID_0487,2026-05-27 15:37:45,64,0.4961,0,0,0,0.0,0.0
EVT_011864,USR_1284,VID_0374,2026-06-13 22:39:04,199,0.8728,0,0,0,2.4972,0.0
EVT_011865,USR_1361,VID_0028,2026-04-03 09:43:58,135,0.5973,0,0,0,0.0,0.0
EVT_011866,USR_1587,VID_0161,2026-02-03 19:56:56,120,0.6186,0,1,0,0.0,0.0
EVT_011867,USR_1525,VID_0286,2026-04-28 05:02:47,14,0.359,0,1,0,0.0,0.0
EVT_011868,USR_0784,VID_0403,2026-03-14 00:00:55,125,0.5081,0,0,0,0.0,0.0
EVT_011869,USR_1323,VID_0441,2025-01-17 11:34:26,74,0.3176,0,0,0,0.0,0.0
EVT_011870,USR_1717,VID_0328,2025-11-27 10:49:57,16,0.5,1,1,0,0.1641,4.57
EVT_011871,USR_0250,VID_0415,2026-02-08 23:54:56,78,0.2644,0,0,0,0.8381,0.0
EVT_011872,USR_0445,VID_0213,2025-11-09 07:25:42,159,0.626,0,0,0,1.5823,0.0
EVT_011873,USR_1411,VID_0197,2026-05-21 10:22:33,226,0.8401,1,0,0,2.9087,3.06
